year,state,county,region,division,total_bldg,total_units,total_value
2014,13,249,3,5,0,0,0
2014,13,251,3,5,10,10,1518518
2014,13,253,3,5,4,4,645160
2014,13,255,3,5,141,141,13215516
2014,13,257,3,5,25,25,5319940
2014,13,259,3,5,0,0,0
2014,13,261,3,5,11,11,1478457
2014,13,263,3,5,10,10,1500000
2014,13,265,3,5,2,2,259685
2014,13,267,3,5,17,17,2124499
2014,13,269,3,5,11,11,1547247
2014,13,271,3,5,0,0,0
2014,13,273,3,5,3,3,380000
2014,13,275,3,5,71,71,15315572
2014,13,277,3,5,40,59,6061995
2014,13,279,3,5,12,23,1898000
2014,13,281,3,5,55,103,17339150
2014,13,283,3,5,0,0,0
2014,13,285,3,5,133,133,28108568
2014,13,287,3,5,20,65,7195000
2014,13,289,3,5,1,1,205180
2014,13,291,3,5,87,87,18610894
2014,13,293,3,5,22,22,2667480
2014,13,295,3,5,84,84,12739072
2014,13,297,3,5,271,271,36617348
2014,13,299,3,5,94,94,11633907
2014,13,301,3,5,0,0,0
2014,13,303,3,5,53,53,5782393
2014,13,305,3,5,4,4,631000
2014,13,309,3,5,0,0,0
2014,13,311,3,5,38,38,7818843
2014,13,313,3,5,94,99,14617250
2014,13,317,3,5,2,3,180000
2014,13,319,3,5,1,1,87658
2014,13,321,3,5,13,13,2614000
2014,17,1,2,3,72,83,11695444
2014,17,3,2,3,0,0,0
2014,17,5,2,3,12,12,2472872
2014,17,7,2,3,11,11,2253510
2014,17,9,2,3,0,0,0
2014,17,11,2,3,15,15,4412000
2014,17,13,2,3,12,12,2365000
2014,17,15,2,3,17,17,4522000
2014,17,17,2,3,8,8,1350000
2014,17,19,2,3,382,1458,235630565
2014,17,21,2,3,29,29,4311514
2014,17,23,2,3,5,7,425000
2014,17,25,2,3,4,4,485000
2014,17,27,2,3,85,85,16567642
2014,17,29,2,3,16,16,3158245
2014,17,31,2,3,1734,7753,1524678762
2014,17,33,2,3,5,5,1375000
2014,17,35,2,3,0,0,0
2014,17,37,2,3,45,45,9563033
2014,17,39,2,3,25,25,5413365
2014,17,41,2,3,24,25,3465493
2014,17,43,2,3,1241,1341,485653182
2014,17,45,2,3,22,45,6656900
2014,17,49,2,3,24,24,4973083
2014,17,51,2,3,4,4,595000
2014,17,53,2,3,11,11,3315650
2014,17,55,2,3,7,7,492909
2014,17,57,2,3,44,44,5176875
2014,17,61,2,3,27,27,2890000
2014,17,63,2,3,88,194,20913370
2014,17,65,2,3,0,0,0
2014,17,67,2,3,5,5,1212500
2014,17,69,2,3,0,0,0
2014,17,71,2,3,6,6,564000
2014,17,73,2,3,38,43,8247426
2014,17,75,2,3,28,28,4490659
2014,17,77,2,3,10,130,16260000
2014,17,79,2,3,0,0,0
2014,17,81,2,3,7,7,896200
2014,17,83,2,3,25,25,3832124
2014,17,85,2,3,28,28,7057336
2014,17,87,2,3,0,0,0
2014,17,89,2,3,1160,1283,223885566
2014,17,91,2,3,118,127,23394508
2014,17,93,2,3,221,283,51748957
2014,17,95,2,3,27,27,6708815
2014,17,97,2,3,709,1341,286680039
2014,17,99,2,3,82,147,22744636
2014,17,101,2,3,42,42,7245000
2014,17,103,2,3,21,21,13477182
2014,17,105,2,3,19,22,4721757
2014,17,107,2,3,13,13,3659680
2014,17,109,2,3,5,8,1488000
2014,17,111,2,3,422,558,91487204
2014,17,113,2,3,236,246,43041773
2014,17,115,2,3,42,53,9541251
2014,17,117,2,3,47,47,9801867
2014,17,119,2,3,355,525,104867510
2014,17,121,2,3,0,0,0
2014,17,123,2,3,1,1,235365
2014,17,125,2,3,1,1,194745
2014,17,127,2,3,2,2,140000
2014,17,129,2,3,24,24,4714000
2014,17,131,2,3,6,6,1179720
2014,17,133,2,3,114,118,31204596
2014,17,135,2,3,24,24,4673873
2014,17,137,2,3,2,2,468150
2014,17,139,2,3,28,40,3576546
2014,17,141,2,3,34,38,6204419
2014,17,143,2,3,122,174,43854223
2014,17,145,2,3,50,50,9737235
2014,17,147,2,3,20,20,5256342
2014,17,149,2,3,20,20,2854000
2014,17,151,2,3,0,0,0
2014,17,153,2,3,3,3,450000
2014,17,155,2,3,13,13,1739552
2014,17,157,2,3,21,21,5237000
2014,17,159,2,3,4,4,1230000
2014,17,161,2,3,117,241,43905653
2014,17,163,2,3,497,762,125353559
2014,17,165,2,3,0,0,0
2014,17,167,2,3,312,431,83436459
2014,17,173,2,3,32,32,4849000
2014,17,175,2,3,3,3,718000
2014,17,177,2,3,8,8,3231000
2014,17,179,2,3,637,637,152361187
2014,17,181,2,3,11,13,1986342
2014,17,183,2,3,6,6,922000
2014,17,185,2,3,1,1,400000
2014,17,187,2,3,6,6,1421903
2014,17,189,2,3,20,20,4010660
2014,17,191,2,3,1,1,270000
2014,17,193,2,3,1,1,130500
2014,17,195,2,3,19,19,4041368
2014,17,197,2,3,1054,1185,299451747
2014,17,199,2,3,91,115,16995063
2014,17,201,2,3,128,139,16122789
2014,17,203,2,3,74,75,17318138
2014,18,1,2,3,64,79,10253186
2014,18,3,2,3,817,1115,201106458
2014,18,5,2,3,254,254,62386824
2014,18,7,2,3,2,2,1184000
2014,18,9,2,3,3,3,357000
2014,18,11,2,3,441,526,122883589
2014,18,13,2,3,42,48,9057615
2014,18,15,2,3,24,24,4038750
2014,18,17,2,3,12,12,1817000
2014,18,19,2,3,409,531,92349397
2014,18,21,2,3,14,14,1732108
2014,18,23,2,3,24,24,4494894
2014,18,25,2,3,0,0,0
2014,18,27,2,3,2,4,400000
2014,18,29,2,3,65,65,14207280
2014,18,31,2,3,50,50,8318000
2014,18,33,2,3,94,94,18866961
2014,18,35,2,3,55,98,15776127
2014,18,37,2,3,116,124,23440608
2014,18,39,2,3,270,270,57187000
2014,18,41,2,3,11,11,1431347
2014,18,43,2,3,132,142,32722692
2014,18,45,2,3,2,2,288500
2014,18,47,2,3,35,35,8432500
2014,18,49,2,3,15,15,3203500
2014,18,51,2,3,85,121,18994554
2014,18,53,2,3,52,68,7912516
2014,18,57,2,3,1922,3684,729079975
2014,18,59,2,3,388,395,73451284
2014,18,61,2,3,84,84,14513000
2014,18,63,2,3,749,1145,186404745
2014,18,65,2,3,18,18,4756500
2014,18,67,2,3,114,140,19488100
2014,18,69,2,3,53,53,10328283
2014,18,71,2,3,78,178,19467845
2014,18,73,2,3,51,51,10631600
2014,18,75,2,3,20,21,2969000
2014,18,77,2,3,28,29,3518485
2014,18,79,2,3,47,47,4996272
2014,18,81,2,3,663,668,136000480
2014,18,83,2,3,29,34,5189750
2014,18,85,2,3,145,261,38625978
2014,18,87,2,3,121,121,18433405
2014,18,89,2,3,836,908,211716354
2014,18,91,2,3,103,125,24548221
2014,18,93,2,3,11,42,6335500
2014,18,95,2,3,90,92,18788621
2014,18,97,2,3,694,1195,177764719
2014,18,99,2,3,83,83,18070835
2014,18,101,2,3,8,8,1075000
2014,18,103,2,3,10,10,2396648
2014,18,105,2,3,250,521,80041126
2014,18,107,2,3,45,45,7555843
2014,18,109,2,3,128,129,24221005
2014,18,111,2,3,22,22,4851684
2014,18,113,2,3,86,87,14224393
2014,18,115,2,3,20,20,3523705
2014,18,117,2,3,1,1,100000
2014,18,119,2,3,18,18,3050690
2014,18,121,2,3,26,26,3045800
2014,18,123,2,3,48,48,4277143
2014,18,125,2,3,20,20,2815711
2014,18,127,2,3,378,448,109638809
2014,18,129,2,3,55,55,10468478
2014,18,131,2,3,13,13,1835000
2014,18,133,2,3,36,65,11669361
2014,18,135,2,3,4,6,2203800
2014,18,137,2,3,68,86,12281066
2014,18,139,2,3,10,10,1390000
2014,18,141,2,3,262,428,67950668
2014,18,143,2,3,24,26,3426609
2014,18,145,2,3,43,59,9188572
2014,18,147,2,3,36,36,6650000
2014,18,149,2,3,36,36,6861320
2014,18,151,2,3,98,98,26941363
2014,18,153,2,3,2,2,240000
2014,18,155,2,3,54,54,3146374
2014,18,157,2,3,603,1055,158393105
2014,18,159,2,3,7,7,1284432
2014,18,161,2,3,3,3,675000
2014,18,163,2,3,309,322,45522230
2014,18,165,2,3,1,1,70000
2014,18,167,2,3,81,321,32871851
2014,18,169,2,3,24,24,4969894
2014,18,171,2,3,19,19,2102000
2014,18,173,2,3,195,304,49312146
2014,18,175,2,3,32,32,4422093
2014,18,177,2,3,25,85,9853000
2014,18,179,2,3,34,36,7974412
2014,18,181,2,3,30,31,4754700
2014,18,183,2,3,94,94,16980000
2014,24,1,3,5,21,25,2992500
2014,24,3,3,5,1703,2441,365192838
2014,24,5,3,5,834,1004,177874775
2014,24,9,3,5,213,213,45306717
2014,24,11,3,5,35,35,6160520
2014,24,13,3,5,313,355,72114192
2014,24,15,3,5,149,278,80106171
2014,24,17,3,5,790,790,189166575
2014,24,19,3,5,27,27,4667873
2014,24,21,3,5,827,1311,199174589
2014,24,23,3,5,85,85,31364160
2014,24,25,3,5,538,860,142856154
2014,24,27,3,5,947,1446,291524030
2014,24,29,3,5,54,54,12512402
2014,24,31,3,5,1518,3839,625089267
2014,24,33,3,5,1292,1292,275089563
2014,24,35,3,5,169,173,29618110
2014,24,37,3,5,452,457,102481229
2014,24,37,3,5,452,457,102481229
2014,24,39,3,5,52,140,16627834
2014,24,41,3,5,43,43,14594631
2014,24,43,3,5,198,274,50422172
2014,24,45,3,5,121,168,20408658
2014,24,47,3,5,150,200,39590426
2014,24,510,3,5,251,821,94234977
2014,26,0,2,3,73,75,12815319
2014,26,1,2,3,23,23,2310828
2014,26,3,2,3,28,28,5195437
2014,26,5,2,3,348,348,82869815
2014,26,7,2,3,20,23,3683474
2014,26,9,2,3,45,45,13354131
2014,26,11,2,3,12,12,1733931
2014,26,13,2,3,15,15,1896520
2014,26,15,2,3,86,86,14468716
2014,26,17,2,3,42,62,10989517
2014,26,19,2,3,41,41,8698822
2014,26,21,2,3,184,184,69135576
2014,26,23,2,3,0,0,0
2014,26,25,2,3,36,56,8374334
2014,26,27,2,3,84,84,25940530
2014,26,29,2,3,64,67,20580634
2014,26,31,2,3,54,54,10651944
2014,26,33,2,3,38,38,5254356
2014,26,35,2,3,20,20,3388712
2014,26,37,2,3,132,345,80233309
2014,26,39,2,3,18,18,2745456
2014,26,41,2,3,47,47,7390500
2014,26,43,2,3,26,32,6778000
2014,26,45,2,3,92,95,19564876
2014,26,47,2,3,69,69,25107849
2014,26,49,2,3,277,343,65470182
2014,26,51,2,3,41,41,8275288
2014,26,53,2,3,22,23,8106590
2014,26,55,2,3,343,384,76184415
2014,26,57,2,3,17,17,3300654
2014,26,59,2,3,34,34,6584646
2014,26,61,2,3,33,34,6498500
2014,26,63,2,3,47,47,10473878
2014,26,65,2,3,249,315,68898687
2014,26,67,2,3,53,53,11203222
2014,26,69,2,3,49,49,7813004
2014,26,71,2,3,20,20,3175878
2014,26,73,2,3,64,111,13352405
2014,26,75,2,3,89,89,16727523
2014,26,77,2,3,438,480,119608584
2014,26,79,2,3,21,21,3626208
2014,26,81,2,3,1325,1711,344897500
2014,26,83,2,3,8,8,1400000
2014,26,85,2,3,54,54,1552239
2014,26,87,2,3,117,120,21731107
2014,26,89,2,3,111,113,26788115
2014,26,91,2,3,92,92,15124072
2014,26,93,2,3,621,736,185572169
2014,26,95,2,3,13,13,1510000
2014,26,97,2,3,27,27,5107278
2014,26,99,2,3,1241,1850,354503319
2014,26,101,2,3,47,47,9501307
2014,26,103,2,3,97,142,23250992
2014,26,105,2,3,44,46,12157350
2014,26,107,2,3,40,79,8412315
2014,26,109,2,3,34,47,7992679
2014,26,111,2,3,119,262,24643236
2014,26,113,2,3,19,19,3045549
2014,26,115,2,3,239,239,44178872
2014,26,117,2,3,65,67,11496676
2014,26,119,2,3,0,0,0
2014,26,121,2,3,176,181,38510599
2014,26,123,2,3,46,46,5843507
2014,26,125,2,3,2152,2458,630334362
2014,26,127,2,3,4,4,500000
2014,26,129,2,3,34,34,6587109
2014,26,131,2,3,7,7,640000
2014,26,133,2,3,23,23,2669113
2014,26,135,2,3,13,13,1125000
2014,26,137,2,3,17,17,1377000
2014,26,139,2,3,876,1307,217926079
2014,26,141,2,3,18,18,4085000
2014,26,143,2,3,50,50,9203915
2014,26,145,2,3,129,214,29450507
2014,26,147,2,3,114,130,23738192
2014,26,149,2,3,44,44,10608469
2014,26,151,2,3,39,39,5006208
2014,26,153,2,3,10,10,2353653
2014,26,155,2,3,18,18,3519915
2014,26,157,2,3,23,23,3588305
2014,26,159,2,3,81,81,18490784
2014,26,161,2,3,400,570,117825617
2014,26,163,2,3,738,1001,196343920
2014,26,165,2,3,32,45,9778639
2014,37,1,3,5,598,606,85139996
2014,37,3,3,5,52,53,15085125
2014,37,5,3,5,17,17,2983269
2014,37,7,3,5,31,33,4670670
2014,37,9,3,5,75,75,15977095
2014,37,11,3,5,44,44,20470997
2014,37,13,3,5,149,170,19540267
2014,37,15,3,5,20,20,4131538
2014,37,17,3,5,58,80,6893601
2014,37,19,3,5,1964,1973,414829254
2014,37,21,3,5,931,1312,279774497
2014,37,23,3,5,94,94,20754848
2014,37,25,3,5,1261,1554,183204436
2014,37,27,3,5,104,164,27003807
2014,37,29,3,5,20,20,5005600
2014,37,31,3,5,226,230,52627128
2014,37,33,3,5,23,23,4423249
2014,37,35,3,5,219,283,55363699
2014,37,37,3,5,587,587,151593435
2014,37,39,3,5,94,94,16260519
2014,37,41,3,5,17,17,3376656
2014,37,43,3,5,43,43,12959180
2014,37,45,3,5,77,128,17443490
2014,37,47,3,5,35,35,4302219
2014,37,49,3,5,254,254,35634117
2014,37,51,3,5,796,870,133129571
2014,37,53,3,5,241,241,71494367
2014,37,55,3,5,220,234,77959079
2014,37,57,3,5,288,290,76514080
2014,37,59,3,5,82,82,17288614
2014,37,61,3,5,47,48,8030000
2014,37,63,3,5,1246,1591,259124284
2014,37,65,3,5,31,31,5701705
2014,37,67,3,5,985,1542,181002036
2014,37,69,3,5,242,242,43001172
2014,37,71,3,5,668,687,153242651
2014,37,73,3,5,20,20,3814000
2014,37,75,3,5,20,20,3338649
2014,37,77,3,5,224,224,39397023
2014,37,79,3,5,50,70,8573000
2014,37,81,3,5,1227,2339,450432611
2014,37,83,3,5,54,54,14360605
2014,37,85,3,5,611,612,75833774
2014,37,87,3,5,118,122,30921387
2014,37,89,3,5,339,339,82521643
2014,37,91,3,5,20,20,3766798
2014,37,93,3,5,219,219,46465278
2014,37,95,3,5,8,8,2665000
2014,37,97,3,5,798,798,273211136
2014,37,99,3,5,171,211,80869831
2014,37,101,3,5,1280,1280,219624987
2014,37,103,3,5,10,10,1703795
2014,37,105,3,5,71,71,16849325
2014,37,107,3,5,33,54,9236662
2014,37,109,3,5,365,374,62083198
2014,37,111,3,5,106,106,28949189
2014,37,113,3,5,107,107,31676989
2014,37,115,3,5,55,59,16840000
2014,37,117,3,5,0,0,0
2014,37,119,3,5,4069,9340,1265076128
2014,37,121,3,5,32,32,6875946
2014,37,123,3,5,39,41,6304104
2014,37,125,3,5,608,608,125195020
2014,37,127,3,5,178,185,29059594
2014,37,129,3,5,948,1749,295470174
2014,37,131,3,5,17,17,5364487
2014,37,133,3,5,1058,1081,126274252
2014,37,135,3,5,304,304,98151872
2014,37,137,3,5,0,0,0
2014,37,139,3,5,63,63,9758629
2014,37,141,3,5,452,459,70202658
2014,37,143,3,5,26,26,5344016
2014,37,145,3,5,48,105,13100008
2014,37,147,3,5,374,905,113145601
2014,37,149,3,5,67,67,20964879
2014,37,151,3,5,184,184,41652459
2014,37,153,3,5,111,197,10017760
2014,37,155,3,5,129,140,21164247
2014,37,157,3,5,109,109,26896821
2014,37,159,3,5,210,288,74392301
2014,37,161,3,5,90,139,21004967
2014,37,163,3,5,65,65,10975906
2014,37,165,3,5,32,32,3815948
2014,37,167,3,5,92,92,13342960
2014,37,169,3,5,97,135,19907401
2014,37,171,3,5,73,73,15974307
2014,37,173,3,5,50,50,10548825
2014,37,175,3,5,65,65,27234617
2014,37,177,3,5,1,1,65000
2014,37,179,3,5,1422,1425,272183883
2014,37,181,3,5,26,26,4316995
2014,37,183,3,5,6252,10125,1691318941
2014,37,185,3,5,30,30,5908045
2014,37,187,3,5,8,8,716900
2014,37,189,3,5,135,243,62802221
2014,37,191,3,5,257,257,40389598
2014,37,193,3,5,92,92,19840254
2014,37,195,3,5,119,182,33135629
2014,37,197,3,5,36,36,6342236
2014,37,199,3,5,49,51,6343707
2014,39,1,2,3,2,2,224000
2014,39,3,2,3,57,61,10975149
2014,39,5,2,3,46,48,7784933
2014,39,7,2,3,81,91,14861846
2014,39,9,2,3,16,93,19842648
2014,39,11,2,3,66,74,13851308
2014,39,13,2,3,5,5,508023
2014,39,15,2,3,60,60,9559783
2014,39,17,2,3,596,866,156704148
2014,39,19,2,3,1,1,80000
2014,39,21,2,3,29,29,4728800
2014,39,23,2,3,50,53,11313412
2014,39,25,2,3,325,389,69310673
2014,39,27,2,3,23,23,4859900
2014,39,29,2,3,16,16,2310550
2014,39,31,2,3,3,3,340000
2014,39,33,2,3,11,11,1897574
2014,39,35,2,3,581,719,184862500
2014,39,37,2,3,38,38,10186043
2014,39,39,2,3,22,22,4186791
2014,39,41,2,3,847,914,197710607
2014,39,43,2,3,57,57,14820465
2014,39,45,2,3,313,349,77682949
2014,39,47,2,3,22,22,4420820
2014,39,49,2,3,1937,5058,811638377
2014,39,51,2,3,43,43,8410800
2014,39,53,2,3,3,3,175000
2014,39,55,2,3,154,154,61770253
2014,39,57,2,3,250,250,100247225
2014,39,59,2,3,50,54,6494149
2014,39,61,2,3,628,1590,237253316
2014,39,63,2,3,91,92,26416890
2014,39,65,2,3,17,17,2763703
2014,39,67,2,3,0,0,0
2014,39,69,2,3,20,20,4230000
2014,39,71,2,3,6,8,735000
2014,39,73,2,3,12,15,1709000
2014,39,75,2,3,4,4,510000
2014,39,77,2,3,40,40,6909735
2014,39,79,2,3,57,57,12159050
2014,39,81,2,3,9,21,1834329
2014,39,83,2,3,119,119,20543090
2014,39,85,2,3,339,567,108414099
2014,39,87,2,3,6,6,743622
2014,39,89,2,3,236,248,51595168
2014,39,91,2,3,56,56,10534437
2014,39,93,2,3,687,824,160688540
2014,39,95,2,3,375,814,100243674
2014,39,97,2,3,44,44,9008253
2014,39,99,2,3,135,135,30907804
2014,39,101,2,3,36,94,11243619
2014,39,103,2,3,569,636,131799393
2014,39,105,2,3,9,9,1635096
2014,39,107,2,3,60,65,15144618
2014,39,109,2,3,142,148,38355760
2014,39,111,2,3,0,0,0
2014,39,113,2,3,368,381,80247120
2014,39,115,2,3,5,5,1634520
2014,39,117,2,3,27,27,5331807
2014,39,119,2,3,15,50,3235000
2014,39,121,2,3,29,29,3877861
2014,39,123,2,3,91,94,26270757
2014,39,125,2,3,9,10,1036000
2014,39,127,2,3,27,28,4340915
2014,39,129,2,3,23,25,4217365
2014,39,131,2,3,49,49,9113435
2014,39,133,2,3,218,292,51290715
2014,39,135,2,3,27,27,4309573
2014,39,137,2,3,47,47,11807481
2014,39,139,2,3,61,61,12430000
2014,39,141,2,3,26,55,5733929
2014,39,143,2,3,20,20,3319105
2014,39,145,2,3,24,151,3428937
2014,39,147,2,3,27,27,3287947
2014,39,149,2,3,40,41,9256000
2014,39,151,2,3,433,550,107274093
2014,39,153,2,3,471,471,130148958
2014,39,155,2,3,88,88,16079080
2014,39,157,2,3,56,59,9573494
2014,39,159,2,3,336,336,91173869
2014,39,161,2,3,24,24,4537870
2014,39,163,2,3,0,0,0
2014,39,165,2,3,849,1301,256157553
2014,39,167,2,3,29,40,3875913
2014,39,169,2,3,165,184,36785437
2014,39,171,2,3,29,29,5499800
2014,39,173,2,3,216,218,48436944
2014,39,175,2,3,16,16,2937297
2014,45,1,3,5,41,41,7290058
2014,45,3,3,5,636,678,126449534
2014,45,5,3,5,1,27,2300000
2014,45,7,3,5,690,863,149019164
2014,45,9,3,5,10,10,1753844
2014,45,11,3,5,37,37,2302794
2014,45,13,3,5,1197,1197,459800314
2014,45,15,3,5,1270,1977,358410503
2014,45,17,3,5,26,28,4966948
2014,45,19,3,5,2119,3123,630520222
2014,45,21,3,5,87,143,12292791
2014,45,23,3,5,26,26,4666215
2014,45,25,3,5,48,50,5650084
2014,45,27,3,5,46,97,11465705
2014,45,29,3,5,37,37,8507895
2014,45,31,3,5,98,99,17409576
2014,45,33,3,5,19,19,1977382
2014,45,35,3,5,806,1055,224302032
2014,45,37,3,5,71,71,14008366
2014,45,39,3,5,64,64,8899161
2014,45,41,3,5,241,280,39464650
2014,45,43,3,5,296,296,68962686
2014,45,45,3,5,2271,3094,605227347
2014,45,47,3,5,98,162,16139034
2014,45,49,3,5,6,9,1237402
2014,45,51,3,5,3119,3473,541815926
2014,45,53,3,5,229,229,55305213
2014,45,55,3,5,262,262,35712983
2014,45,57,3,5,1063,1063,317388729
2014,45,59,3,5,88,88,14089671
2014,45,61,3,5,9,9,965500
2014,45,63,3,5,1412,1412,368316370
2014,45,65,3,5,24,24,5415608
2014,45,67,3,5,15,15,2586391
2014,45,69,3,5,9,9,1216640
2014,45,71,3,5,59,59,11959440
2014,45,73,3,5,243,243,72079770
2014,45,75,3,5,41,41,5554460
2014,45,77,3,5,313,434,101422441
2014,45,79,3,5,1549,2275,253910749
2014,45,81,3,5,26,26,5042253
2014,45,83,3,5,1080,1090,174768511
2014,45,85,3,5,270,289,36843904
2014,45,87,3,5,14,14,2763452
2014,45,89,3,5,17,17,2177630
2014,45,91,3,5,1710,2982,632028059
2014,51,1,3,5,67,67,8485698
2014,51,3,3,5,404,404,112611846
2014,51,5,3,5,17,17,2627500
2014,51,7,3,5,40,40,8630600
2014,51,9,3,5,50,50,7854947
2014,51,11,3,5,62,62,8786750
2014,51,13,3,5,235,2160,216775581
2014,51,15,3,5,193,418,53657528
2014,51,17,3,5,4,4,367000
2014,51,19,3,5,257,420,69966866
2014,51,21,3,5,13,13,1943679
2014,51,23,3,5,75,75,16959221
2014,51,25,3,5,0,0,0
2014,51,27,3,5,9,9,1050000
2014,51,29,3,5,34,34,4488949
2014,51,31,3,5,130,297,37266351
2014,51,33,3,5,73,73,10948614
2014,51,35,3,5,52,52,8869970
2014,51,36,3,5,18,18,2905380
2014,51,37,3,5,13,13,1820000
2014,51,41,3,5,902,1622,223508149
2014,51,43,3,5,34,34,9484037
2014,51,45,3,5,18,18,3120000
2014,51,47,3,5,215,215,51124130
2014,51,49,3,5,18,20,2715961
2014,51,51,3,5,8,8,886000
2014,51,53,3,5,42,42,6645118
2014,51,57,3,5,15,16,2610433
2014,51,59,3,5,935,2249,302406969
2014,51,61,3,5,267,267,53349744
2014,51,63,3,5,49,49,10036558
2014,51,65,3,5,91,94,17154238
2014,51,67,3,5,112,112,29297881
2014,51,69,3,5,436,436,91402775
2014,51,71,3,5,16,16,2218954
2014,51,73,3,5,130,140,27192656
2014,51,75,3,5,127,127,35652417
2014,51,77,3,5,28,28,3923906
2014,51,79,3,5,71,116,16054977
2014,51,81,3,5,14,14,1425033
2014,51,83,3,5,64,64,10101171
2014,51,85,3,5,522,522,105754771
2014,51,87,3,5,693,693,121790472
2014,51,89,3,5,28,28,5173015
2014,51,91,3,5,12,12,2348749
2014,51,93,3,5,131,131,29439299
2014,51,95,3,5,487,709,125768796
2014,51,97,3,5,13,13,2529000
2014,51,99,3,5,104,104,23075856
2014,51,101,3,5,74,74,11029647
2014,51,103,3,5,30,32,5634269
2014,51,105,3,5,16,16,2435000
2014,51,107,3,5,2852,3480,648863573
2014,51,109,3,5,168,168,35820164
2014,51,111,3,5,13,13,2697729
2014,51,113,3,5,31,31,7410000
2014,51,115,3,5,25,25,5787792
2014,51,117,3,5,60,60,11421608
2014,51,119,3,5,39,39,8153000
2014,51,121,3,5,185,233,46302390
2014,51,125,3,5,51,52,14448512
2014,51,127,3,5,162,162,27867975
2014,51,131,3,5,34,50,9754530
2014,51,133,3,5,55,55,11919768
2014,51,135,3,5,27,27,3892711
2014,51,137,3,5,86,86,18824746
2014,51,139,3,5,39,39,4633058
2014,51,141,3,5,31,31,3770731
2014,51,143,3,5,73,73,15251691
2014,51,145,3,5,191,191,51925200
2014,51,147,3,5,49,52,6058327
2014,51,149,3,5,66,66,9152849
2014,51,153,3,5,1209,1225,228851631
2014,51,155,3,5,43,45,10658895
2014,51,157,3,5,22,22,10451745
2014,51,159,3,5,18,26,2979441
2014,51,161,3,5,151,219,32611010
2014,51,163,3,5,44,44,9835814
2014,51,165,3,5,252,252,52470738
2014,51,167,3,5,22,30,3802750
2014,51,169,3,5,15,15,1484690
2014,51,171,3,5,87,87,15391277
2014,51,173,3,5,26,26,5507142
2014,51,175,3,5,28,28,4064241
2014,51,177,3,5,375,375,95985468
2014,51,179,3,5,772,772,192022753
2014,51,181,3,5,25,25,4162799
2014,51,183,3,5,20,20,2123494
2014,51,185,3,5,17,26,4657600
2014,51,187,3,5,87,87,19155950
2014,51,191,3,5,54,55,11590410
2014,51,193,3,5,64,64,8174391
2014,51,195,3,5,14,14,3006000
2014,51,197,3,5,67,79,9166135
2014,51,199,3,5,93,432,36235026
2014,51,510,3,5,178,1324,170551652
2014,51,520,3,5,9,10,900000
2014,51,530,3,5,0,0,0
2014,51,540,3,5,71,173,30030042
2014,51,550,3,5,847,886,182896074
2014,51,570,3,5,13,13,1693594
2014,51,580,3,5,1,1,150000
2014,51,590,3,5,12,12,1638495
2014,51,595,3,5,9,13,745500
2014,51,600,3,5,54,54,7183000
2014,51,610,3,5,39,547,108236785
2014,51,620,3,5,3,3,297084
2014,51,630,3,5,23,23,5648396
2014,51,640,3,5,1,1,150000
2014,51,650,3,5,160,160,7087258
2014,51,660,3,5,88,152,14079705
2014,51,670,3,5,90,90,10409011
2014,51,678,3,5,7,8,798500
2014,51,680,3,5,92,92,17863376
2014,51,683,3,5,125,125,17617224
2014,51,685,3,5,11,11,2050004
2014,51,690,3,5,1,1,95450
2014,51,700,3,5,119,330,19582193
2014,51,710,3,5,411,650,62419177
2014,51,720,3,5,0,0,0
2014,51,730,3,5,8,8,1144556
2014,51,735,3,5,24,24,4298290
2014,51,740,3,5,142,153,29789122
2014,51,750,3,5,10,10,1830091
2014,51,760,3,5,207,551,58843939
2014,51,770,3,5,42,49,5918407
2014,51,775,3,5,38,38,5147699
2014,51,790,3,5,29,137,12766258
2014,51,800,3,5,317,348,56647403
2014,51,810,3,5,708,1208,158800145
2014,51,820,3,5,46,48,6962479
2014,51,830,3,5,34,258,28521313
2014,51,840,3,5,22,23,3220000
2014,54,1,3,5,29,30,1800000
2014,54,3,3,5,606,701,105997017
2014,54,5,3,5,16,16,1661812
2014,54,7,3,5,0,0,0
2014,54,9,3,5,4,4,686747
2014,54,11,3,5,64,138,12445041
2014,54,15,3,5,9,9,568000
2014,54,19,3,5,34,34,4850087
2014,54,21,3,5,1,6,120000
2014,54,23,3,5,34,66,4168838
2014,54,25,3,5,52,53,19863311
2014,54,27,3,5,66,66,7663000
2014,54,29,3,5,16,16,3271800
2014,54,31,3,5,34,34,4632000
2014,54,33,3,5,85,105,20629403
2014,54,35,3,5,2,2,80666
2014,54,37,3,5,200,200,50625226
2014,54,39,3,5,97,296,29941817
2014,54,41,3,5,1,1,209000
2014,54,43,3,5,11,11,1418750
2014,54,45,3,5,1,1,145590
2014,54,47,3,5,7,7,558430
2014,54,49,3,5,9,13,1072381
2014,54,51,3,5,1,1,221600
2014,54,53,3,5,1,1,290000
2014,54,55,3,5,4,5,664830
2014,54,57,3,5,32,32,5992500
2014,54,59,3,5,5,5,174200
2014,54,61,3,5,20,100,8273201
2014,54,63,3,5,0,0,0
2014,54,65,3,5,48,48,7577304
2014,54,67,3,5,0,0,0
2014,54,69,3,5,5,55,6189000
2014,54,71,3,5,18,18,1942000
2014,54,73,3,5,5,5,1066000
2014,54,75,3,5,3,3,180000
2014,54,77,3,5,1,1,90238
